8628,1.06,Ideal,I,VS2,62.3,56.0,4449,6.51,6.56,4.07
37680,0.42,Premium,H,VS2,62.1,57.0,992,4.8,4.76,2.97
50780,0.73,Ideal,I,VS1,62.1,55.8,2302,5.77,5.81,3.6
1941,0.9,Premium,E,SI2,59.5,61.0,3084,6.3,6.24,3.73
5633,1.0,Good,H,SI2,63.9,55.0,3878,6.25,6.33,4.02
47790,0.46,Premium,D,VVS1,60.0,59.0,1898,5.0,5.04,3.01
19326,1.51,Ideal,J,VS2,61.1,57.0,8033,7.36,7.3,4.48
51933,0.74,Ideal,I,VS1,62.1,56.0,2440,5.75,5.82,3.59
21661,1.5,Very Good,I,VS1,60.4,59.0,9759,7.35,7.42,4.46
41353,0.43,Ideal,H,VS2,62.5,56.0,1218,4.81,4.85,3.02
13541,1.14,Ideal,G,SI1,62.2,56.0,5548,6.66,6.69,4.15
9839,0.91,Ideal,G,SI1,62.5,56.0,4673,6.19,6.22,3.88
10544,1.01,Ideal,E,SI2,62.4,56.0,4808,6.43,6.39,4.0
391,0.32,Premium,I,SI1,62.7,58.0,554,4.37,4.34,2.73
8719,0.32,Ideal,F,SI1,60.9,55.0,586,4.46,4.53,2.72
31638,0.3,Very Good,J,SI1,63.4,54.0,450,4.29,4.23,2.7
52232,0.72,Premium,H,VS2,61.4,57.0,2484,5.79,5.75,3.54
8559,0.91,Premium,E,SI1,62.5,61.0,4434,6.19,6.1,3.84
29228,0.25,Very Good,D,VVS2,59.5,56.0,696,4.14,4.19,2.48
3988,0.82,Premium,F,VS1,62.1,56.0,3513,6.02,5.97,3.72
10308,1.18,Very Good,I,SI2,63.5,57.0,4763,6.75,6.8,4.3
37809,0.35,Ideal,G,IF,61.7,55.0,1001,4.52,4.55,2.8
20284,1.52,Very Good,I,SI1,62.6,60.0,8703,7.3,7.33,4.58
15601,1.01,Very Good,G,VVS2,61.9,58.0,6257,6.38,6.48,3.98
115,0.73,Ideal,F,VS2,62.6,56.0,2762,5.77,5.74,3.6
242,1.01,Fair,E,I1,64.5,58.0,2788,6.29,6.21,4.03
39198,0.43,Ideal,D,SI1,61.5,56.0,1064,4.87,4.82,2.98
10145,0.93,Ideal,D,SI1,61.6,57.0,4724,6.27,6.33,3.88
29338,0.31,Premium,H,VS1,62.4,58.0,698,4.34,4.28,2.69
44655,0.29,Very Good,G,VVS1,62.0,58.0,522,4.19,4.23,2.61
5463,1.0,Fair,G,SI1,68.9,56.0,3833,6.16,6.11,4.23
8867,0.92,Premium,E,SI1,62.1,58.0,4482,6.22,6.15,3.84
40174,0.38,Premium,D,VS2,58.7,61.0,1117,4.77,4.74,2.79
20319,1.22,Ideal,F,VS2,62.6,56.0,8733,6.8,6.78,4.25
12873,1.03,Ideal,H,VS2,62.3,56.0,5364,6.46,6.44,4.02
35872,0.3,Ideal,E,VVS1,61.1,56.0,918,4.36,4.38,2.67
27240,2.52,Good,G,SI2,63.7,59.0,17608,8.57,8.52,5.44
11189,1.18,Premium,I,SI1,60.5,59.0,4956,6.9,6.82,4.15
5567,0.9,Good,G,VS2,63.9,61.0,3859,5.97,6.01,3.83
25887,1.19,Ideal,F,VVS1,61.5,55.0,15005,6.82,6.84,4.2
32199,0.35,Ideal,E,SI1,62.3,56.0,788,4.56,4.53,2.83
27753,0.32,Very Good,I,VS1,63.1,56.0,648,4.4,4.38,2.77
20116,1.51,Very Good,F,SI2,62.7,60.0,8581,7.25,7.32,4.57
47432,0.55,Very Good,F,VS1,60.7,60.0,1853,5.29,5.32,3.22
21137,1.52,Premium,I,SI1,62.8,62.0,9295,7.29,7.23,4.56
49620,0.46,Good,D,IF,58.6,59.0,2139,5.06,5.11,2.98
48924,0.7,Premium,G,SI1,61.2,60.0,2042,5.7,5.74,3.5
52675,0.72,Premium,G,VS2,61.4,57.0,2550,5.83,5.77,3.56
15611,1.21,Ideal,F,VS2,62.6,55.0,6261,6.81,6.74,4.24
33618,0.31,Premium,G,SI1,61.4,58.0,462,4.31,4.35,2.66
50238,0.71,Ideal,I,VS2,62.3,59.0,2233,5.68,5.71,3.55
29760,0.42,Premium,I,SI2,61.5,59.0,709,4.84,4.78,2.96
52184,0.78,Very Good,F,SI2,58.3,62.0,2477,6.04,6.11,3.54
19639,1.27,Ideal,D,SI1,62.1,55.0,8256,6.92,6.96,4.31
18366,0.37,Very Good,F,SI1,62.3,59.0,616,4.57,4.61,2.86
47683,0.56,Ideal,E,VS2,61.4,57.0,1882,5.35,5.31,3.27
43332,0.48,Ideal,F,VS1,60.8,56.3,1404,5.1,5.08,3.1
40372,0.41,Premium,E,VVS1,60.0,61.0,1130,4.86,4.78,2.89
4324,0.8,Ideal,D,SI1,62.6,55.0,3597,5.91,5.94,3.71
2117,0.7,Ideal,F,SI1,61.2,55.0,3119,5.74,5.76,3.52
47479,0.6,Ideal,G,VS2,60.4,57.0,1861,5.49,5.51,3.32
8690,1.02,Premium,F,SI2,61.1,59.0,4459,6.41,6.45,3.93
1161,0.51,Very Good,E,IF,63.3,58.0,2925,5.03,5.08,3.2
11897,0.9,Premium,E,VS1,62.1,59.0,5116,6.15,6.09,3.8
3952,0.71,Ideal,G,VVS2,61.5,56.0,3504,5.74,5.69,3.52
34690,0.3,Ideal,F,IF,60.5,60.0,873,4.34,4.36,2.63
6569,1.0,Premium,E,SI2,59.1,61.0,4077,6.44,6.39,3.79
43061,0.57,Ideal,F,SI1,62.2,55.0,1377,5.32,5.36,3.32
18076,1.01,Good,D,VS1,62.2,62.0,7303,6.29,6.41,3.95
36334,0.32,Premium,G,VVS2,61.7,59.0,936,4.41,4.37,2.71
44021,0.51,Ideal,E,SI1,61.5,55.0,1546,5.18,5.16,3.18
27482,2.12,Premium,G,SI2,62.6,59.0,18164,8.18,8.12,5.1
24274,2.3,Premium,J,SI1,59.6,59.0,12499,8.61,8.56,5.12
17569,1.16,Premium,G,VS2,59.9,60.0,7074,6.85,6.88,4.11
53198,0.7,Ideal,E,VS2,62.1,57.0,2633,5.68,5.73,3.54
26181,1.52,Premium,F,VS1,61.0,58.0,15522,7.42,7.39,4.52
50107,0.62,Ideal,E,VS2,62.0,54.5,2208,5.46,5.48,3.39
46256,0.57,Very Good,D,SI1,61.1,56.0,1754,5.33,5.38,3.27
939,0.8,Fair,E,SI1,56.3,63.0,2885,6.22,6.14,3.48
4635,0.74,Ideal,D,VS2,61.4,58.0,3668,5.8,5.83,3.57
37971,0.41,Very Good,F,VS1,61.2,57.0,1007,4.77,4.8,2.93
11365,1.1,Very Good,G,SI1,59.4,58.0,4997,6.72,6.79,4.01
44366,0.56,Ideal,I,VVS1,62.0,56.0,1580,5.26,5.29,3.27
36916,0.41,Premium,G,VS1,60.7,58.0,961,4.83,4.79,2.92
28776,0.32,Ideal,H,VVS1,61.6,54.9,681,4.4,4.43,2.72
4144,0.9,Ideal,I,VS1,62.4,57.0,3545,6.17,6.21,3.86
26446,2.02,Premium,H,VS2,61.3,60.0,15987,8.16,8.11,4.99
10806,1.15,Premium,G,SI1,62.0,58.0,4863,6.77,6.68,4.17
15774,1.03,Premium,F,VS2,62.4,58.0,6307,6.47,6.42,4.02
33358,0.41,Good,I,VVS2,63.9,55.0,827,4.71,4.74,3.02
8640,1.06,Premium,I,SI1,61.9,59.0,4452,6.52,6.5,4.03
48708,0.7,Good,I,VS2,63.6,58.0,2010,5.57,5.59,3.55
31450,0.4,Very Good,G,SI2,63.4,59.0,765,4.66,4.64,2.95
21189,1.61,Ideal,H,SI1,62.3,56.0,9341,7.51,7.47,4.67
52142,0.76,Very Good,F,SI2,62.7,55.0,2469,5.74,5.83,3.63
53228,0.73,Very Good,H,VS1,61.6,59.0,2641,5.74,5.81,3.56
40273,0.23,Ideal,F,VS1,61.9,56.0,493,3.94,3.96,2.44
17539,1.5,Premium,F,SI2,62.4,58.0,7056,7.31,7.24,4.54
16764,0.8,Ideal,F,IF,60.8,56.0,6674,5.99,6.05,3.66
35511,0.41,Premium,E,SI1,61.8,60.0,904,4.78,4.74,2.94
6226,1.0,Very Good,E,SI2,59.1,61.0,4004,6.39,6.44,3.79
35064,0.3,Ideal,D,VS1,60.8,56.0,885,4.37,4.39,2.66
35048,0.42,Very Good,F,VS2,61.7,59.0,884,4.75,4.82,2.95
47158,0.55,Ideal,G,VS2,61.1,57.0,1833,5.29,5.31,3.24
44942,0.51,Very Good,E,VS1,64.4,55.0,1634,5.03,5.07,3.25
28388,0.33,Premium,H,VS2,61.4,58.0,668,4.49,4.44,2.74
35976,0.42,Very Good,F,VS1,59.8,57.0,921,4.85,4.89,2.91
50008,0.83,Good,J,SI1,63.8,58.0,2195,5.95,5.97,3.8
14251,1.02,Ideal,F,SI1,62.3,56.0,5773,6.41,6.44,4.0
43117,0.52,Good,H,VS2,63.6,57.0,1385,5.1,5.05,3.23
15059,0.3,Good,G,VS1,63.3,56.0,605,4.26,4.3,2.71
20045,0.41,Ideal,E,SI2,61.8,54.0,625,4.78,4.8,2.96
11857,1.36,Premium,H,SI2,60.1,56.0,5103,7.23,7.18,4.38
22956,1.5,Very Good,F,SI1,63.9,58.0,11004,7.12,7.16,4.56
42563,0.57,Ideal,I,VS2,61.5,56.0,1326,5.32,5.35,3.28
24207,1.52,Ideal,D,VS2,61.6,57.0,12392,7.42,7.35,4.55
33601,0.31,Very Good,G,SI1,58.8,62.0,462,4.39,4.42,2.59
558,0.72,Ideal,E,SI1,62.3,57.0,2831,5.7,5.76,3.57
22494,2.0,Good,D,SI2,63.8,57.0,10528,7.93,7.88,5.04
44680,0.53,Very Good,F,VS2,60.5,55.0,1610,5.24,5.29,3.19
10471,1.24,Premium,I,SI1,62.4,59.0,4791,6.89,6.87,4.29
3418,0.36,Good,H,VS2,63.7,55.0,568,4.49,4.52,2.87
29396,0.31,Premium,I,VVS2,62.1,58.0,698,4.37,4.33,2.7
53085,0.56,Ideal,D,VVS2,61.7,58.0,2612,5.26,5.3,3.26
47785,0.52,Ideal,G,VVS2,61.6,57.0,1897,5.16,5.2,3.19
34766,0.41,Ideal,E,SI2,61.9,57.0,876,4.8,4.76,2.96
13625,1.11,Very Good,J,VS1,59.9,56.0,5576,6.8,6.77,4.07
603,0.7,Premium,F,VS2,60.9,61.0,2838,5.71,5.66,3.46
39245,0.51,Premium,F,SI2,62.1,56.0,1068,5.16,5.11,3.19
40601,0.32,Very Good,F,SI1,60.7,62.0,497,4.4,4.43,2.68
21006,1.51,Very Good,H,SI1,61.7,61.0,9218,7.3,7.35,4.52
26358,0.32,Ideal,H,VVS2,61.9,55.0,645,4.37,4.39,2.71
47575,0.51,Ideal,G,VVS2,61.2,55.0,1875,5.15,5.18,3.16
24349,2.02,Good,F,SI2,57.1,60.0,12615,8.31,8.25,4.73
42825,0.55,Premium,F,SI1,62.9,58.0,1354,5.26,5.23,3.3
23352,0.3,Ideal,I,SI1,61.9,57.0,422,4.28,4.31,2.66
19469,1.34,Good,H,VS2,59.1,60.0,8109,7.15,7.19,4.24
13465,1.21,Premium,G,SI2,60.3,58.0,5529,6.96,6.9,4.18
35590,0.4,Ideal,E,SI1,62.5,57.0,907,4.74,4.7,2.95
30734,0.3,Good,E,VVS1,61.2,63.0,739,4.24,4.26,2.6
36843,0.37,Premium,F,VS2,59.7,59.0,957,4.68,4.64,2.78
48341,0.71,Good,G,SI2,63.8,56.0,1960,5.65,5.6,3.59
28132,0.29,Very Good,D,VVS2,62.9,58.0,664,4.2,4.29,2.67
52002,0.72,Very Good,H,VS2,62.5,58.0,2444,5.67,5.73,3.56
26341,0.32,Ideal,H,VVS2,61.7,56.0,645,4.37,4.42,2.71
14343,1.22,Ideal,I,SI1,60.2,58.0,5807,6.96,6.9,4.17
51195,0.81,Premium,J,VS1,61.7,61.0,2350,5.94,5.9,3.65
42338,0.46,Ideal,D,VS2,62.4,56.0,1298,4.98,4.95,3.1
6432,1.02,Ideal,G,SI1,62.4,56.0,4044,6.42,6.37,3.99
41703,0.5,Very Good,I,VS1,63.0,55.0,1242,5.07,5.09,3.2
48764,0.66,Good,F,SI1,60.4,60.1,2017,5.59,5.65,3.39
17655,1.16,Ideal,G,VS2,61.7,57.0,7113,6.72,6.8,4.17
15331,1.22,Premium,I,VS2,59.3,59.0,6156,7.01,6.96,4.14
42087,0.42,Ideal,H,IF,61.9,56.0,1273,4.81,4.79,2.97
52709,0.8,Ideal,H,SI1,62.4,57.0,2553,5.97,5.95,3.72
25305,2.01,Good,I,SI1,63.8,57.0,13976,7.95,7.91,5.06
32355,0.36,Ideal,E,VS2,61.2,56.0,789,4.59,4.63,2.82
47661,0.23,Very Good,E,VVS1,61.3,60.0,530,3.95,4.01,2.44
42562,0.42,Ideal,D,VVS2,61.4,56.0,1326,4.82,4.85,2.97
51020,0.71,Fair,F,SI2,60.1,68.0,2327,5.8,5.72,3.46
31753,0.4,Ideal,D,SI1,62.0,56.0,772,4.68,4.71,2.91
13527,1.0,Premium,E,SI1,60.7,59.0,5544,6.41,6.38,3.88
41765,0.44,Ideal,I,VS1,61.4,55.0,1245,4.89,4.92,3.01
4875,1.02,Ideal,H,SI2,62.0,56.0,3713,6.4,6.34,3.95
14093,1.19,Ideal,E,SI2,60.2,57.0,5717,6.84,6.87,4.13
4702,1.13,Ideal,H,I1,62.2,55.0,3678,6.65,6.69,4.15
21117,1.09,Ideal,G,VVS1,61.0,54.0,9282,6.63,6.72,4.07
19599,2.33,Premium,H,I1,60.7,58.0,8220,8.64,8.56,5.22
11731,1.44,Very Good,E,I1,61.1,62.0,5068,7.15,7.23,4.39
45480,0.56,Ideal,D,SI1,61.9,55.0,1677,5.29,5.31,3.28
17815,1.01,Ideal,G,VS1,61.9,54.0,7179,6.44,6.48,4.0
17587,1.32,Ideal,F,SI1,61.6,56.0,7079,7.11,7.05,4.36
13588,1.21,Very Good,G,SI2,62.8,60.0,5558,6.7,6.77,4.23
15690,1.04,Premium,G,VS2,62.5,58.0,6290,6.47,6.43,4.03
52386,0.79,Ideal,I,SI1,61.2,55.0,2507,5.95,5.98,3.65
2939,0.9,Premium,I,VS2,63.0,59.0,3292,6.1,6.06,3.83
35032,0.4,Ideal,E,SI1,63.0,57.0,882,4.68,4.65,2.94
45664,0.59,Good,D,SI1,63.7,56.0,1694,5.32,5.35,3.4
5968,0.9,Good,F,SI1,57.6,60.0,3950,6.34,6.37,3.66
26014,0.35,Premium,D,SI1,60.9,58.0,644,4.52,4.55,2.76
10733,0.33,Premium,I,VS2,60.6,58.0,594,4.47,4.44,2.7
25940,1.7,Very Good,G,VS1,63.5,56.0,15102,7.64,7.53,4.82
19387,1.2,Premium,G,VS1,62.4,59.0,8056,6.73,6.69,4.19
7575,0.9,Good,F,VS2,63.3,57.0,4253,6.04,6.09,3.84
9516,1.11,Premium,F,SI2,58.9,60.0,4612,6.8,6.74,3.99
17463,1.21,Ideal,I,VVS2,62.7,56.0,7002,6.8,6.83,4.27
33829,0.32,Ideal,E,VVS2,61.9,54.0,843,4.41,4.44,2.74
53688,0.74,Ideal,I,VVS1,62.3,55.0,2715,5.77,5.82,3.61
36165,0.38,Ideal,G,VVS2,61.3,56.4,929,4.67,4.71,2.88
19539,1.51,Ideal,J,VS1,61.9,58.0,8170,7.28,7.33,4.52
47936,0.56,Premium,E,VS2,61.9,55.0,1915,5.31,5.25,3.27
47712,0.51,Ideal,D,SI1,60.7,56.0,1884,5.18,5.2,3.15
38686,0.3,Ideal,F,VVS1,61.1,55.0,1041,4.36,4.38,2.67
46579,0.58,Very Good,D,SI1,60.2,58.0,1785,5.37,5.46,3.26
21075,1.16,Ideal,G,VVS2,62.2,56.0,9251,6.7,6.74,4.18
29184,0.3,Ideal,F,VVS2,62.5,56.0,694,4.28,4.33,2.69
52145,0.62,Ideal,H,IF,61.9,55.0,2469,5.5,5.52,3.41
16110,1.18,Ideal,H,SI1,61.5,57.0,6440,6.78,6.82,4.18
46226,0.61,Ideal,D,SI1,62.1,55.0,1752,5.42,5.43,3.37
17473,1.01,Ideal,F,VS2,61.9,54.0,7014,6.45,6.49,4.0
48156,0.54,Ideal,D,VS1,62.0,56.0,1941,5.21,5.25,3.24
9044,0.31,Very Good,E,VS1,61.2,61.0,587,4.29,4.37,2.65
12897,0.81,Ideal,E,VVS2,62.2,53.7,5373,5.97,5.99,3.72
17896,1.4,Premium,G,SI2,62.0,60.0,7225,7.1,7.16,4.42
50341,0.5,Ideal,D,VS2,61.1,57.0,2243,5.11,5.13,3.13
21898,1.15,Ideal,E,VS2,61.4,57.0,9967,6.73,6.76,4.14
23922,2.01,Premium,J,SI2,60.8,58.0,12048,8.19,8.13,4.96
25628,2.5,Ideal,J,SI2,64.0,55.0,14502,8.56,8.48,5.46
52293,0.25,Very Good,D,VVS2,62.0,61.0,548,3.99,4.04,2.49
2822,0.93,Ideal,F,SI2,62.0,57.0,3266,6.31,6.28,3.9
7460,0.9,Very Good,H,VS1,63.5,59.0,4234,6.13,6.1,3.88
37648,0.41,Very Good,H,VVS1,59.5,58.0,991,4.82,4.86,2.88
35556,0.35,Premium,G,VS1,60.7,61.0,906,4.58,4.54,2.77
39912,0.38,Ideal,F,VVS2,62.7,56.0,1104,4.64,4.61,2.9
11151,1.07,Premium,E,SI2,59.7,58.0,4943,6.66,6.68,3.98
44314,0.34,Very Good,H,VS2,60.0,58.0,521,4.52,4.56,2.72
19067,1.0,Premium,G,VVS1,62.9,53.0,7848,6.39,6.32,4.0
26399,2.01,Premium,H,SI2,62.3,58.0,15917,8.11,8.06,5.04
30243,0.33,Ideal,F,VS1,61.2,56.0,723,4.46,4.49,2.74
14737,1.01,Ideal,F,SI1,61.7,56.0,5932,6.45,6.48,3.99
146,0.7,Good,H,VVS2,62.1,64.0,2767,5.62,5.65,3.5
26286,2.09,Very Good,F,SI2,60.2,61.0,15773,8.32,8.29,5.0
7072,0.33,Ideal,I,VVS2,62.4,57.0,579,4.41,4.44,2.76
10804,1.06,Premium,F,SI1,61.9,58.0,4862,6.58,6.53,4.06
5009,0.78,Very Good,F,VS1,61.7,55.0,3744,5.89,5.94,3.65
1133,0.72,Ideal,F,SI1,61.0,55.0,2920,5.78,5.85,3.55
50409,0.77,Ideal,J,VS2,62.5,57.0,2257,5.8,5.91,3.66
17769,1.59,Ideal,J,SI2,62.1,54.0,7155,7.51,7.44,4.64
15421,1.01,Fair,D,VS2,65.6,61.0,6176,6.21,6.16,4.06
17842,1.7,Ideal,H,I1,62.6,54.0,7197,7.63,7.58,4.77
50246,0.7,Ideal,G,SI2,61.3,58.0,2234,5.67,5.69,3.48
31215,0.32,Premium,D,SI1,61.4,58.0,756,4.42,4.38,2.7
14165,1.2,Premium,H,SI1,62.7,56.0,5746,6.78,6.75,4.24
18737,1.58,Premium,J,SI1,59.8,58.0,7654,7.61,7.57,4.54
3461,0.9,Very Good,G,SI2,61.2,57.0,3391,6.19,6.23,3.8
33882,0.3,Ideal,E,VS2,61.5,56.0,844,4.33,4.29,2.65
39879,0.42,Ideal,G,VVS2,60.7,55.0,1103,4.89,4.86,2.96
6957,1.41,Fair,H,I1,64.7,58.0,4145,7.05,7.0,4.55
39001,0.41,Ideal,G,VVS1,61.6,57.0,1055,4.75,4.77,2.93
2463,0.7,Ideal,G,VVS2,60.3,57.0,3191,5.75,5.83,3.49
41577,0.5,Fair,G,VS2,65.1,56.0,1238,5.02,4.99,3.26
39543,0.4,Premium,F,VS2,62.6,58.0,1080,4.72,4.68,2.94
20852,2.25,Ideal,E,I1,61.4,54.0,9072,8.52,8.46,5.21
41971,0.4,Ideal,D,VVS2,61.3,56.0,1263,4.75,4.78,2.92
9428,0.91,Very Good,G,VS1,60.9,54.0,4590,6.27,6.38,3.85
2462,0.7,Ideal,G,VVS2,60.6,56.0,3191,5.69,5.82,3.49
40033,0.47,Premium,G,SI1,59.5,60.0,1110,5.09,5.06,3.02
23394,0.36,Very Good,E,SI1,61.3,56.0,631,4.58,4.62,2.82
13659,1.01,Ideal,E,SI1,61.6,59.0,5590,6.43,6.4,3.95
11258,1.11,Ideal,E,SI2,62.2,56.0,4969,6.58,6.66,4.12
50100,0.71,Premium,H,SI1,62.5,60.0,2207,5.75,5.68,3.57
35005,0.42,Premium,G,SI1,61.6,61.0,882,4.82,4.79,2.96
11430,1.16,Premium,I,SI1,61.5,57.0,5002,6.79,6.73,4.16
30547,0.31,Ideal,D,VS2,62.0,55.0,734,4.33,4.35,2.69
11077,0.91,Ideal,G,SI1,60.8,58.0,4922,6.21,6.29,3.8
8994,1.0,Good,H,SI1,61.0,61.0,4510,6.36,6.42,3.9
28012,0.3,Very Good,E,VS2,62.9,58.0,658,4.22,4.24,2.66
9517,1.22,Ideal,I,SI2,61.8,57.0,4612,6.9,6.83,4.23
11608,1.12,Ideal,F,SI2,61.9,55.0,5046,6.68,6.72,4.15
27009,1.72,Ideal,G,VS2,62.4,55.0,17125,7.63,7.68,4.78
33212,0.36,Very Good,G,VS1,60.7,57.1,821,4.57,4.65,2.79
6352,1.0,Very Good,F,SI2,63.4,55.0,4033,6.3,6.38,4.02
46554,0.51,Premium,E,VS2,61.9,59.0,1781,5.11,5.06,3.15
33808,0.32,Ideal,G,VVS1,62.4,55.0,842,4.37,4.38,2.73
29878,0.3,Very Good,D,VS2,62.8,57.0,710,4.25,4.29,2.68
5070,0.3,Premium,G,SI1,59.7,60.0,574,4.39,4.35,2.61
35258,0.34,Ideal,G,VVS1,62.1,57.0,895,4.45,4.47,2.77
47879,0.52,Ideal,G,VVS2,62.3,55.0,1911,5.12,5.16,3.2
8031,1.0,Premium,F,SI2,62.9,56.0,4333,6.42,6.36,4.02
16551,1.02,Very Good,E,VS2,59.2,58.0,6612,6.52,6.58,3.88
12767,1.11,Ideal,H,SI1,60.6,59.0,5325,6.75,6.71,4.08
43734,0.51,Ideal,G,VS2,62.4,56.0,1438,5.11,5.14,3.2
33740,0.33,Ideal,E,VVS2,62.1,54.0,840,4.45,4.47,2.77
9255,1.03,Premium,D,SI2,61.8,60.0,4560,6.45,6.42,3.98
38884,0.4,Premium,D,VS2,62.4,59.0,1050,4.72,4.7,2.94
26963,2.14,Premium,I,VS2,60.7,59.0,17038,8.28,8.33,5.04
1399,0.24,Ideal,G,IF,61.3,57.0,559,4.0,4.03,2.46
5980,1.0,Fair,I,VS1,64.0,49.0,3951,6.43,6.39,4.1
6798,1.01,Good,H,SI1,64.0,58.0,4116,6.31,6.37,4.06
42058,0.56,Ideal,H,SI1,62.3,53.0,1270,5.28,5.31,3.3
28713,0.23,Premium,E,VVS2,60.9,60.0,680,3.99,3.96,2.42
52008,0.6,Ideal,D,VS2,62.0,55.0,2444,5.39,5.42,3.35
33736,0.41,Very Good,G,VS1,58.9,60.0,839,4.84,4.87,2.86
50148,0.64,Ideal,E,SI1,60.9,57.0,2215,5.56,5.58,3.39
9402,1.03,Premium,F,SI2,62.4,59.0,4586,6.45,6.38,4.0
45140,0.57,Very Good,E,VS2,63.0,59.0,1654,5.25,5.29,3.32
16636,0.91,Ideal,D,VS1,62.3,59.0,6652,6.16,6.19,3.85
14064,0.3,Good,G,VS1,63.4,58.0,605,4.23,4.25,2.69
5917,0.71,Premium,E,VVS1,61.8,56.0,3936,5.71,5.68,3.52
45180,0.51,Ideal,E,VS2,61.8,57.0,1656,5.14,5.15,3.18
19751,1.56,Very Good,H,SI2,59.9,59.0,8317,7.47,7.52,4.49
13920,1.23,Very Good,J,VVS2,61.2,57.0,5665,6.86,6.92,4.22
26951,2.01,Premium,G,SI2,59.9,62.0,17014,8.15,8.04,4.85
40908,0.46,Very Good,G,VS1,61.4,59.7,1179,4.94,4.97,3.05
42146,0.51,Ideal,G,SI1,61.6,56.0,1281,5.19,5.14,3.18
29918,0.33,Ideal,G,VVS2,61.5,55.0,713,4.47,4.51,2.76
21769,1.51,Premium,H,SI1,61.3,60.0,9833,7.29,7.33,4.48
17244,1.01,Premium,F,VS2,59.2,61.0,6900,6.59,6.55,3.89
53020,0.76,Very Good,H,VS2,58.7,61.0,2599,5.96,5.99,3.51
37375,0.4,Ideal,D,VS2,61.3,57.0,982,4.75,4.77,2.92
4241,0.71,Ideal,D,VS1,60.4,60.0,3576,5.77,5.82,3.5
18036,0.35,Ideal,E,SI1,62.3,56.0,614,4.53,4.56,2.83
31642,0.25,Ideal,H,VVS1,62.5,56.0,450,4.03,4.06,2.53
45960,0.56,Premium,D,SI1,61.4,58.0,1723,5.29,5.33,3.26
3053,0.27,Ideal,H,IF,61.6,56.0,566,4.18,4.21,2.58
18112,1.03,Premium,F,VS1,61.8,59.0,7328,6.46,6.48,4.0
17576,1.02,Ideal,G,VS1,61.1,56.0,7077,6.51,6.54,3.99
17279,1.29,Ideal,J,VVS1,61.2,56.0,6918,7.01,7.05,4.3
36591,0.33,Ideal,G,IF,61.0,55.0,946,4.49,4.52,2.75
40089,0.33,Premium,H,IF,61.8,60.0,1114,4.44,4.4,2.73
45208,0.51,Ideal,G,VS1,61.7,55.0,1656,5.14,5.17,3.18
44556,0.52,Premium,F,VS2,61.4,62.0,1605,5.19,5.16,3.18
25182,2.05,Premium,G,SI1,62.2,56.0,13767,8.19,8.08,5.06
48760,0.5,Premium,F,VVS2,60.9,58.0,2016,5.13,5.09,3.11
35661,0.31,Good,G,VVS2,63.8,56.0,907,4.28,4.24,2.72
50520,0.53,Ideal,E,VVS2,62.2,54.0,2273,5.19,5.23,3.24
14234,1.07,Ideal,D,SI1,61.8,55.0,5767,6.54,6.59,4.06
8085,1.01,Premium,D,SI2,62.6,60.0,4338,6.4,6.37,4.0
20854,1.14,Ideal,F,VS1,61.7,55.0,9074,6.68,6.71,4.13
3331,0.93,Good,F,SI2,61.3,62.0,3376,6.17,6.26,3.81
37042,0.34,Ideal,F,VVS1,61.4,57.0,967,4.5,4.53,2.77
9104,1.0,Good,G,SI1,62.5,65.0,4528,6.24,6.31,3.92
37437,0.33,Ideal,G,IF,61.7,55.0,984,4.45,4.47,2.75
35016,0.4,Premium,E,SI1,61.0,59.0,882,4.74,4.71,2.88
4625,1.19,Ideal,H,I1,61.5,57.0,3665,6.79,6.83,4.19
31885,0.3,Premium,G,VS1,61.8,59.0,776,4.37,4.34,2.69
42719,0.51,Very Good,E,SI1,60.3,63.0,1340,5.13,5.06,3.07
27432,2.01,Very Good,I,VS1,62.9,59.0,18041,7.94,8.03,5.02
48317,0.28,Very Good,F,VS1,62.3,52.0,536,4.2,4.26,2.62
32133,0.41,Premium,F,SI2,60.9,58.0,784,4.82,4.8,2.93
42897,0.53,Ideal,F,SI1,61.9,55.0,1360,5.19,5.21,3.22
41963,0.23,Very Good,E,VVS2,61.6,57.0,505,3.95,3.97,2.44
45362,0.54,Very Good,G,VS1,61.6,54.0,1665,5.26,5.3,3.25
11723,0.34,Very Good,H,VS1,61.3,56.0,596,4.48,4.53,2.76
46154,0.5,Premium,G,VS1,62.1,55.0,1746,5.22,5.06,3.19
36958,0.27,Ideal,H,VS1,61.6,56.0,480,4.18,4.2,2.58
133,0.71,Ideal,D,SI1,61.9,59.0,2764,5.69,5.72,3.53
8776,1.0,Good,H,SI1,57.9,54.0,4469,6.68,6.62,3.85
12701,0.26,Good,E,VVS2,63.1,59.0,599,4.04,4.08,2.56
21048,0.31,Ideal,H,VVS2,62.4,57.0,625,4.32,4.36,2.71
49298,0.39,Ideal,J,SI1,62.6,53.0,539,4.68,4.71,2.94
10780,0.9,Very Good,E,VS2,62.7,56.0,4858,6.13,6.21,3.87
7201,1.0,Premium,G,SI1,60.0,62.0,4189,6.48,6.45,3.88
1996,0.52,Ideal,E,VVS1,61.8,55.0,3097,5.19,5.2,3.21
23928,1.5,Ideal,H,VS1,61.2,56.0,12055,7.39,7.4,4.52
40111,0.41,Ideal,F,VVS2,61.9,55.0,1115,4.78,4.79,2.96
